user_id,activity,timestamp,acc_x,acc_y,acc_z
1,Jogging,1499195367894,-16,-8.681,0.597
1,Jogging,1499195367943,-16,-11.296,-0.281
1,Jogging,1499195367993,-16,-11.121,-1.007
1,Jogging,1499195368040,-6.576,-8.718,-0.861
1,Jogging,1499195368090,0.121,-6.654,0.275
1,Jogging,1499195368138,2.548,-4.341,-1.904
1,Jogging,1499195368187,3.955,-2.312,2.753
1,Jogging,1499195368236,3.99,-1.933,1.113
1,Jogging,1499195368284,2.783,-4.021,0.388
1,Jogging,1499195368334,-3.527,-10.648,1.169
1,Jogging,1499195368383,-16,-16,0.142
1,Jogging,1499195368431,-16,-16,1.126
1,Jogging,1499195368480,-16,-15.943,-6.671
1,Jogging,1499195368529,-16,-6.779,-8.005
1,Jogging,1499195368579,-16,-1.126,-3.3
1,Jogging,1499195368627,-12.625,4.796,-0.402
1,Jogging,1499195368675,-11.837,3.222,3.763
1,Jogging,1499195368724,-11.863,0.527,0.248
1,Jogging,1499195368773,-16,-2.146,-3.052
1,Jogging,1499195368821,-16,-10.117,-2.675
1,Jogging,1499195368871,-16,-14.466,-1.333
1,Jogging,1499195368919,-14.275,-12.718,-1.835
1,Jogging,1499195368968,-5.312,-10.591,-1.388
1,Jogging,1499195369017,3.466,-6.353,-0.556
1,Jogging,1499195369067,5.167,-3.64,1.605
1,Jogging,1499195369114,4.443,-2.025,1.992
1,Jogging,1499195369164,3.89,-2.544,2.244
1,Jogging,1499195369212,2.158,-6.185,1.193
1,Jogging,1499195369261,-2.193,-13.74,-0.753
1,Jogging,1499195369310,-16,-16,-4.414
1,Jogging,1499195369361,-16,-16,-0.654
1,Jogging,1499195369407,-16,-10.511,-0.291
1,Jogging,1499195369456,-16,-3.576,-4.277
1,Jogging,1499195369504,-14.421,2.308,-2.414
1,Jogging,1499195369554,-14.167,5.058,0.994
1,Jogging,1499195369604,-12.365,5.687,1.355
1,Jogging,1499195369652,-16,-1.498,-1.513
1,Jogging,1499195369702,-16,-7.24,-2.798
1,Jogging,1499195369749,-16,-14.037,-2.261
1,Jogging,1499195369798,-16,-14.441,-1.718
1,Jogging,1499195369847,-11.376,-11.83,0.654
1,Jogging,1499195369896,-1.25,-9.019,1.296
1,Jogging,1499195369945,2.556,-6.427,-1.818
1,Jogging,1499195369994,5.431,-3.582,0.8
1,Jogging,1499195370043,5.863,-1.48,2.166
1,Jogging,1499195370091,5.197,-4.177,1.234
1,Jogging,1499195370140,2.378,-10.501,1.667
1,Jogging,1499195370188,-15.984,-16,5.576
1,Jogging,1499195370238,-16,-16,-9.832
1,Jogging,1499195370286,-16,-13.291,-5.093
1,Jogging,1499195370336,-16,-4.792,-8.017
1,Jogging,1499195370384,-16,1.222,-4.875
1,Jogging,1499195370433,-12.693,7.328,1.14
1,Jogging,1499195370481,-11.052,5.605,1.992
1,Jogging,1499195370531,-16,0.654,2.578
1,Jogging,1499195370580,-16,-4.382,-2.47
1,Jogging,1499195370628,-16,-11.75,0.271
1,Jogging,1499195370678,-16,-13.707,0.017
1,Jogging,1499195370726,-14.734,-13.734,2.087
1,Jogging,1499195370774,-4.023,-10.724,2.593
1,Jogging,1499195370824,2.986,-7.941,-0.886
1,Jogging,1499195370872,7.167,-3.734,1.078
1,Jogging,1499195370921,8.085,1.083,-0.826
1,Jogging,1499195370970,8.755,-1.89,0.542
1,Jogging,1499195371019,3.998,-11.214,1.544
1,Jogging,1499195371067,-7.414,-16,2.179
1,Jogging,1499195371117,-16,-16,-3.851
1,Jogging,1499195371165,-16,-16,-5.765
1,Jogging,1499195371213,-16,-10.433,-7.876
1,Jogging,1499195371263,-16,-5.396,-1.072
1,Jogging,1499195371312,-9.8,1.603,-1.39
1,Jogging,1499195371361,-11.609,4.15,1.248
1,Jogging,1499195371410,-14.63,2.433,3.701
1,Jogging,1499195371460,-16,-2.806,-3.242
1,Jogging,1499195371507,-14.304,-4.048,2.55
1,Jogging,1499195371556,-16,-12.978,-2.101
1,Jogging,1499195371605,-16,-16,-0.824
1,Jogging,1499195371653,-4.947,-16,2.175
1,Jogging,1499195371702,6.404,-7.47,-8.13
1,Jogging,1499195371751,3.707,-3.958,-0.599
1,Jogging,1499195371800,7.984,0.14,-1.839
1,Jogging,1499195371848,7.205,1.751,2.134
1,Jogging,1499195371898,6.908,-0.253,3.123
1,Jogging,1499195371948,2.119,-8.205,2.81
1,Jogging,1499195371996,-6.33,-16,-0.753
1,Jogging,1499195372044,-16,-16,-8.179
1,Jogging,1499195372093,-16,-12.607,-1.564
1,Jogging,1499195372141,-16,-7.472,-3.074
1,Jogging,1499195372191,-16,-0.755,-4.894
1,Jogging,1499195372240,-12.744,5.316,-0.021
1,Jogging,1499195372288,-11.587,6.281,5.603
1,Jogging,1499195372337,-15.623,1.363,-2.763
1,Jogging,1499195372386,-16,-2.689,-0.761
1,Jogging,1499195372435,-16,-9.371,-3.394
1,Jogging,1499195372484,-16,-13.029,-0.363
1,Jogging,1499195372533,-14.351,-11.943,1.08
1,Jogging,1499195372582,-7.843,-8.896,1.785
1,Jogging,1499195372630,-1.843,-6.437,0.896
1,Jogging,1499195372679,3.611,-4.585,-1.623
1,Jogging,1499195372727,6.673,-1.048,0.666
1,Jogging,1499195372777,6.708,0.23,0.908
1,Jogging,1499195372826,4.185,-3.369,-0.007
1,Jogging,1499195372873,-1.261,-10.052,0.929
1,Jogging,1499195372925,-10.015,-16,-1.15
1,Jogging,1499195372972,-16,-16,-2.646
1,Jogging,1499195373020,-16,-12.755,-9.669
1,Jogging,1499195373069,-16,-3.708,-2.976
1,Jogging,1499195373119,-13.753,0.699,-5.414
1,Jogging,1499195373167,-13.955,5.691,3.279
1,Jogging,1499195373218,-10.982,6.492,4.673
1,Jogging,1499195373264,-14.419,0.464,-1.083
1,Jogging,1499195373313,-16,-0.533,-1.011
1,Jogging,1499195373362,-16,-10.251,-6.707
1,Jogging,1499195373411,-16,-11.228,-0.191
1,Jogging,1499195373461,-11.753,-10.111,0.511
1,Jogging,1499195373509,-5.146,-8.14,-1.419
1,Jogging,1499195373558,1.998,-3.962,-0.849
1,Jogging,1499195373608,2.259,-0.513,-0.125
1,Jogging,1499195373656,1.777,-0.781,1.166
1,Jogging,1499195373704,2.058,-1.322,0.519
1,Jogging,1499195373754,1.615,-3.689,1.646
1,Jogging,1499195373802,-2.939,-8.525,0.966
1,Jogging,1499195373850,-11.826,-16,-0.898
1,Jogging,1499195373899,-16,-16,-3.708
1,Jogging,1499195373948,-16,-12.945,-7.605
1,Jogging,1499195373997,-16,-6.291,-2.998
1,Jogging,1499195374046,-13.64,1.072,-2.83
1,Jogging,1499195374094,-13.781,4.535,0.326
1,Jogging,1499195374144,-9.029,3.914,-0.656
1,Jogging,1499195374193,-12.921,-0.98,-1.572
1,Jogging,1499195374241,-16,-2.277,-1.857
1,Jogging,1499195374291,-16,-10.593,-3.531
1,Jogging,1499195374339,-16,-12.119,-2.529
1,Jogging,1499195374388,-13.46,-11.074,0.251
1,Jogging,1499195374436,-3.769,-8.423,1.22
1,Jogging,1499195374485,0.363,-5.044,-1.068
1,Jogging,1499195374534,1.998,-3.134,1.115
1,Jogging,1499195374583,3.773,-0.388,2.267
1,Jogging,1499195374631,5.093,-0.248,0.472
1,Jogging,1499195374680,4.505,-4.062,1.085
1,Jogging,1499195374730,-5.423,-12.822,1.111
1,Jogging,1499195374778,-16,-16,-1.666
1,Jogging,1499195374827,-16,-13.238,-0.273
1,Jogging,1499195374876,-16,-8.208,-4.033
1,Jogging,1499195374925,-16,-3.214,-3.177
1,Jogging,1499195374974,-12.205,2.632,-1.996
1,Jogging,1499195375022,-12.41,4.996,-0.199
1,Jogging,1499195375071,-11.878,2.638,-1.335
1,Jogging,1499195375120,-15.861,-1.14,-0.968
1,Jogging,1499195375169,-16,-5.384,-3.125
1,Jogging,1499195375217,-16,-10.777,0.115
1,Jogging,1499195375269,-16,-12.416,-0.875
1,Jogging,1499195375315,-11.666,-10.291,0.404
1,Jogging,1499195375364,-4.277,-7.664,-0.228
1,Jogging,1499195375413,-4.097,-2.75,-4.925
1,Jogging,1499195375462,4.671,-2.626,1.31
1,Jogging,1499195375511,3.503,0.015,0.714
1,Jogging,1499195375560,2.589,0.833,0.281
1,Jogging,1499195375608,2.718,-1.498,2.513
1,Jogging,1499195375657,-2.771,-11.158,2.529
1,Jogging,1499195375706,-10.244,-16,-3.871
1,Jogging,1499195375755,-16,-16,-0.138
1,Jogging,1499195375804,-16,-12.605,-5.423
1,Jogging,1499195375851,-16,-6.64,-3.265
1,Jogging,1499195375901,-12.423,0.21,-0.64
1,Jogging,1499195375950,-13.095,2.037,1.095
1,Jogging,1499195375999,-8.023,2.794,0.681
1,Jogging,1499195376048,-12.861,-0.884,0.953
1,Jogging,1499195376097,-16,-3.921,-3.119
1,Jogging,1499195376145,-16,-9.369,1.302
1,Jogging,1499195376194,-16,-12.142,-1.359
1,Jogging,1499195376243,-15.892,-11.066,0.859
1,Jogging,1499195376292,-9.285,-8.427,0.378
1,Jogging,1499195376342,1.396,-7.369,1.652
1,Jogging,1499195376389,4.101,-3.056,-0.306
1,Jogging,1499195376438,6.427,-1.451,-0.152
1,Jogging,1499195376487,5.89,-1.24,1.414
1,Jogging,1499195376536,5.044,-4.808,0.574
1,Jogging,1499195376585,-3.96,-12.894,1.216
1,Jogging,1499195376633,-16,-16,-5.242
1,Jogging,1499195376682,-16,-15.482,0.148
1,Jogging,1499195376731,-16,-6.541,1.974
1,Jogging,1499195376780,-16,-0.316,-2.166
1,Jogging,1499195376829,-13.865,5.033,-1.513
1,Jogging,1499195376879,-12.306,6.035,-3.216
1,Jogging,1499195376926,-11.306,3.021,1.83
1,Jogging,1499195376976,-16,0.046,-3.181
1,Jogging,1499195377024,-16,-7.988,-1.689
1,Jogging,1499195377073,-16,-11.363,-3.101
1,Jogging,1499195377122,-16,-12.81,1.224
1,Jogging,1499195377172,-7.707,-10.039,-1.025
1,Jogging,1499195377221,0.226,-6.687,0.576
1,Jogging,1499195377270,3.263,-4.4,0.392
1,Jogging,1499195377317,6.052,-1.939,1.242
1,Jogging,1499195377366,4.785,-2.375,0.789
1,Jogging,1499195377415,2.513,-5.371,-0.189
1,Jogging,1499195377463,-10.232,-13.611,0.662
1,Jogging,1499195377515,-16,-16,-1.025
1,Jogging,1499195377561,-16,-12.626,-0.964
1,Jogging,1499195377610,-16,-5.968,-5.849
1,Jogging,1499195377659,-15.933,-0.406,-3.763
1,Jogging,1499195377708,-13.671,4.97,1.554
1,Jogging,1499195377758,-13.904,3.472,-0.738
1,Jogging,1499195377805,-11.822,1.093,-0.638
1,Jogging,1499195377854,-16,-3.357,-4.103
1,Jogging,1499195377903,-16,-7.718,-3.712
1,Jogging,1499195377952,-16,-12.126,0.201
1,Jogging,1499195378000,-14.062,-11.908,-1.199
1,Jogging,1499195378050,-6.128,-9.966,1.525
1,Jogging,1499195378098,0.408,-4.597,-0.695
1,Jogging,1499195378147,1.25,-1.875,-0.613
1,Jogging,1499195378196,3.316,-0.955,1.113
1,Jogging,1499195378245,0.527,-1.738,0.673
1,Jogging,1499195378294,0.402,-3.875,1.593
1,Jogging,1499195378342,-2.849,-8.003,1.128
1,Jogging,1499195378391,-15.708,-14.943,-2.839
1,Jogging,1499195378441,-16,-14.117,-3.746
1,Jogging,1499195378489,-16,-9.125,-2.97
1,Jogging,1499195378537,-16,-4.148,-4.867
1,Jogging,1499195378588,-12.839,1.462,-3.259
1,Jogging,1499195378637,-13.193,4.718,-0.201
1,Jogging,1499195378685,-12.076,3.849,-0.082
1,Jogging,1499195378733,-13.105,-0.675,0.148
1,Jogging,1499195378782,-16,-3.525,-2.845
1,Jogging,1499195378830,-16,-7.582,-1.285
1,Jogging,1499195378880,-16,-13.082,-5.234
1,Jogging,1499195378928,-13.06,-12.421,-0.509
1,Jogging,1499195378977,-3.593,-8.257,-1.818
1,Jogging,1499195379027,3.986,-6.025,0.302
1,Jogging,1499195379075,3.363,-1.945,1.332
1,Jogging,1499195379123,4.093,-1.835,1.89
1,Jogging,1499195379173,2.402,-2.156,2.476
1,Jogging,1499195379222,-1.451,-5.486,0.851
1,Jogging,1499195379270,-8.503,-9.443,-0.029
1,Jogging,1499195379320,-16,-12.048,-1.386
1,Jogging,1499195379369,-16,-12.056,-3.091
1,Jogging,1499195379418,-16,-8.55,-3.269
1,Jogging,1499195379466,-14.851,-4.3,-4.105
1,Jogging,1499195379514,-12.08,0.755,-4.71
1,Jogging,1499195379564,-13.066,4.535,-1.324
1,Jogging,1499195379612,-12.357,2.433,0.076
1,Jogging,1499195379662,-13.826,-1.212,-1.542
1,Jogging,1499195379710,-15.785,-4.042,-1.126
1,Jogging,1499195379758,-16,-9.615,-2.947
1,Jogging,1499195379807,-16,-13.003,-1.556
1,Jogging,1499195379856,-14.978,-13.269,-1.869
1,Jogging,1499195379905,-4.933,-10.408,-0.132
1,Jogging,1499195379954,3.132,-5.439,-1.304
1,Jogging,1499195380003,4.423,-1.935,1.509
1,Jogging,1499195380053,3.853,0.406,1.849
1,Jogging,1499195380101,2.046,-2.167,2.066
1,Jogging,1499195380150,-1.771,-6.3,1.023
1,Jogging,1499195380199,-1.664,-7.873,-1.07
1,Jogging,1499195380247,-13.972,-15.476,-3.042
1,Jogging,1499195380296,-16,-13.49,-2.576
1,Jogging,1499195380344,-16,-9.906,-0.49
1,Jogging,1499195380393,-16,-3.101,-1.634
1,Jogging,1499195380443,-11.859,-0.462,-0.263
1,Jogging,1499195380492,-11.119,3.289,0.142
1,Jogging,1499195380540,-12.322,6.146,-0.316
1,Jogging,1499195380588,-16,0.429,-1.601
1,Jogging,1499195380638,-16,-5.787,-4.542
1,Jogging,1499195380686,-16,-10.73,-1.947
1,Jogging,1499195380736,-16,-15.578,-1.488
1,Jogging,1499195380785,-13.882,-13.863,-0.986
1,Jogging,1499195380833,-2.615,-9.314,0.341
1,Jogging,1499195380881,6.146,-6.595,-2.667
1,Jogging,1499195380931,3.501,-2.156,0.626
1,Jogging,1499195380979,3.287,-0.644,1.896
1,Jogging,1499195381028,5.027,-0.447,2.615
1,Jogging,1499195381076,5.277,-4.88,2.835
1,Jogging,1499195381126,-10.771,-16,1.972
1,Jogging,1499195381175,-16,-16,-3.64
1,Jogging,1499195381223,-16,-12.855,-3.951
1,Jogging,1499195381273,-16,-8.642,-1.9
1,Jogging,1499195381320,-14.986,0.185,-2.404
1,Jogging,1499195381370,-11.021,5.207,0.052
1,Jogging,1499195381419,-11.919,5.531,-0.462
1,Jogging,1499195381467,-13.212,1.359,1.591
1,Jogging,1499195381517,-16,-1.843,-4.541
1,Jogging,1499195381569,-16,-6.109,-0.291
1,Jogging,1499195381614,-16,-10.869,-1.011
1,Jogging,1499195381662,-16,-13.646,0.724
1,Jogging,1499195381711,-9.021,-11.628,0.244
1,Jogging,1499195381761,-1.582,-7.863,-0.664
1,Jogging,1499195381809,2.714,-4.585,0.982
1,Jogging,1499195381858,5.224,-1.773,3.072
1,Jogging,1499195381907,2.912,-0.037,3.062
1,Jogging,1499195381955,0.994,-2.232,1.515
1,Jogging,1499195382006,-4.982,-7.998,-0.652
1,Jogging,1499195382053,-11.646,-10.851,-1.56
1,Jogging,1499195382103,-15.539,-13.128,-0.363
1,Jogging,1499195382152,-16,-12.517,-3.328
1,Jogging,1499195382200,-16,-6.082,-5.47
1,Jogging,1499195382248,-15.945,2.058,-1.869
1,Jogging,1499195382299,-13.63,5.414,0.3
1,Jogging,1499195382346,-13.902,4.509,2.789
1,Jogging,1499195382395,-14.535,1.673,-0.994
1,Jogging,1499195382444,-16,-4.324,-4.55
1,Jogging,1499195382493,-16,-9.33,-2.464
1,Jogging,1499195382543,-16,-11.058,-1.269
1,Jogging,1499195382590,-14.437,-11.58,0.458
1,Jogging,1499195382640,-5.435,-8.343,-0.888
1,Jogging,1499195382688,-0.882,-4.355,0.347
1,Jogging,1499195382737,2.746,-1.035,-0.619
1,Jogging,1499195382785,3.501,-0.49,1.886
1,Jogging,1499195382835,1.48,-1.414,1.589
1,Jogging,1499195382883,0.423,-2.548,-0.019
1,Jogging,1499195382932,-3.609,-7.787,0.994
1,Jogging,1499195382982,-9.964,-11.056,-1.851
1,Jogging,1499195383031,-16,-15.839,-1.277
1,Jogging,1499195383079,-16,-11.519,-4.353
1,Jogging,1499195383127,-16,-4.181,-5.287
1,Jogging,1499195383178,-14.654,0.15,-2.966
1,Jogging,1499195383225,-13.074,4.095,0.726
1,Jogging,1499195383274,-12.226,4.472,1.66
1,Jogging,1499195383322,-14.654,0.738,0.337
1,Jogging,1499195383371,-15.24,-0.546,-3.572
1,Jogging,1499195383420,-16,-5.269,-1.214
1,Jogging,1499195383469,-16,-9.984,-1.652
1,Jogging,1499195383518,-16,-12.263,0.294
1,Jogging,1499195383567,-9.134,-10.367,-0.05
1,Jogging,1499195383617,-0.097,-8.203,-0.464
1,Jogging,1499195383666,3.824,-3.998,0.263
1,Jogging,1499195383713,5.238,-0.849,1.146
1,Jogging,1499195383762,4.128,-1.246,0.978
1,Jogging,1499195383811,-0.093,-4.519,1.328
1,Jogging,1499195383860,-7.458,-9.144,-1.001
1,Jogging,1499195383909,-15.611,-10.835,-2.003
1,Jogging,1499195383957,-16,-10.708,-1.021
1,Jogging,1499195384006,-16,-6.88,-2.865
1,Jogging,1499195384055,-16,-1.64,-2.142
1,Jogging,1499195384104,-14.363,3.599,-2.191
1,Jogging,1499195384153,-10.265,5.427,-2.263
1,Jogging,1499195384201,-7.787,4.876,0.115
1,Jogging,1499195384251,-14.134,2.218,-1.144
1,Jogging,1499195384299,-16,-0.345,-2.441
1,Jogging,1499195384348,-16,-6.748,-1.296
1,Jogging,1499195384397,-16,-12.548,-0.722
1,Jogging,1499195384448,-11.568,-10.912,1.378
1,Jogging,1499195384494,-3.97,-8.162,-1.181
1,Jogging,1499195384544,4.687,-4.142,-0.931
1,Jogging,1499195384592,3.605,-1.541,1.121
1,Jogging,1499195384641,0.826,-0.978,3.148
1,Jogging,1499195384689,-2.654,-3.392,1.474
1,Jogging,1499195384739,-1.384,-2.4,1.464
1,Jogging,1499195384788,-4.73,-6.345,0.439
1,Jogging,1499195384836,-10.88,-9.281,-2.134
1,Jogging,1499195384886,-16,-9.037,-3.472
1,Jogging,1499195384936,-16,-6.949,-0.105
1,Jogging,1499195384983,-16,-2.052,-1.777
1,Jogging,1499195385032,-14.617,2.382,-3.419
1,Jogging,1499195385082,-13.121,6.15,2.177
1,Jogging,1499195385129,-15.613,5.65,-2.707
1,Jogging,1499195385179,-15.359,0.792,-3.179
1,Jogging,1499195385227,-16,-4.337,-2.003
1,Jogging,1499195385276,-16,-9.675,-2.73
1,Jogging,1499195385325,-15.591,-10.414,-1.136
1,Jogging,1499195385373,-7.257,-6.74,-1.865
1,Jogging,1499195385424,-2.023,-6.341,-0.634
1,Jogging,1499195385471,0.958,-4.169,-0.353
1,Jogging,1499195385520,1.833,-2.972,1.076
1,Jogging,1499195385569,1.517,-2.439,2.058
1,Jogging,1499195385617,-0.111,-4.24,2.824
1,Jogging,1499195385667,-2.777,-6.445,-0.697
1,Jogging,1499195385715,-9.896,-11.292,-1.642
1,Jogging,1499195385766,-16,-13.58,-4.947
1,Jogging,1499195385813,-16,-9.732,-4.83
1,Jogging,1499195385862,-16,-3.019,-3.091
1,Jogging,1499195385910,-15.167,1.755,-0.074
1,Jogging,1499195385960,-10.164,5.298,-1.449
1,Jogging,1499195386008,-9.253,4.662,-1.699
1,Jogging,1499195386057,-12.904,4.443,-1.869
1,Jogging,1499195386106,-16,-0.552,-3.792
1,Jogging,1499195386155,-16,-11.232,-2.435
1,Jogging,1499195386203,-16,-13.8,-3.007
1,Jogging,1499195386252,-12.312,-11.673,1.556
1,Jogging,1499195386301,-3.857,-7.607,-2.019
1,Jogging,1499195386350,0.841,-5.574,-2.009
1,Jogging,1499195386399,6.333,-4.113,2.646
1,Jogging,1499195386448,5.623,-2.712,1.351
1,Jogging,1499195386496,3.841,-4.884,1.285
1,Jogging,1499195386546,-0.425,-7.937,0.72
1,Jogging,1499195386594,-16,-15.476,-0.708
1,Jogging,1499195386643,-16,-13.365,-2.24
1,Jogging,1499195386691,-16,-10.158,-3.031
1,Jogging,1499195386740,-16,-3.509,-3.607
1,Jogging,1499195386790,-14.216,2.371,-2.648
1,Jogging,1499195386838,-12.822,5.548,-3.267
1,Jogging,1499195386887,-10.96,5.39,-1.062
1,Jogging,1499195386936,-11.468,3.644,-0.531
1,Jogging,1499195386985,-16,-0.957,-4.025
1,Jogging,1499195387034,-16,-9.925,-2.978
1,Jogging,1499195387082,-16,-13.166,0.394
1,Jogging,1499195387132,-12.644,-12.917,1.017
1,Jogging,1499195387180,-2.537,-7.619,-2.312
1,Jogging,1499195387229,2.732,-6.544,-1.554
1,Jogging,1499195387278,4.751,-4.025,0.287
1,Jogging,1499195387328,4.009,-3.382,3.666
1,Jogging,1499195387375,-1.15,-6.923,3.982
1,Jogging,1499195387424,-3.855,-7.761,0.236
1,Jogging,1499195387473,-12.294,-12.886,-2.47
1,Jogging,1499195387522,-16,-12.919,-5.388
1,Jogging,1499195387570,-16,-8.173,-4.298
1,Jogging,1499195387619,-16,0.798,-6.675
1,Jogging,1499195387670,-14.261,3.238,-3.562
1,Jogging,1499195387717,-11.806,7.166,-0.083
1,Jogging,1499195387767,-13.521,5.251,-0.822
1,Jogging,1499195387815,-15.523,1.287,-1.726
1,Jogging,1499195387864,-16,-6.566,-3.914
1,Jogging,1499195387913,-16,-10.005,-1.488
1,Jogging,1499195387961,-16,-12.617,-1.013
1,Jogging,1499195388010,-7.263,-9.701,-1.921
1,Jogging,1499195388058,1.644,-6.65,-0.031
1,Jogging,1499195388107,3.666,-3.417,0.832
1,Jogging,1499195388156,4.228,-3.312,2.574
1,Jogging,1499195388206,3.068,-4.667,2.691
1,Jogging,1499195388255,-1.218,-7.396,1.978
1,Jogging,1499195388304,-6.765,-10.314,-1.148
1,Jogging,1499195388352,-16,-16,-1.105
1,Jogging,1499195388401,-16,-10.08,-5.361
1,Jogging,1499195388451,-16,-5.875,-2.718
1,Jogging,1499195388498,-16,-0.57,-3.503
1,Jogging,1499195388547,-13.265,4.798,-2.541
1,Jogging,1499195388596,-10.869,7.441,2.878
1,Jogging,1499195388645,-8.283,4.447,-1.195
1,Jogging,1499195388694,-14.568,1.279,-1.146
1,Jogging,1499195388742,-16,-5,-4.25
1,Jogging,1499195388791,-16,-8.955,-1.058
1,Jogging,1499195388842,-16,-12.226,-2.15
1,Jogging,1499195388888,-9.482,-9.041,1.054
1,Jogging,1499195388937,-1.08,-6.16,-0.089
1,Jogging,1499195388986,5.341,-4.23,0.583
1,Jogging,1499195389035,4.027,-1.41,1.056
1,Jogging,1499195389084,3.671,-3.228,1.98
1,Jogging,1499195389133,2.744,-5.984,2.121
1,Jogging,1499195389183,-3.193,-11.179,0.398
1,Jogging,1499195389230,-15.531,-16,-0.193
1,Jogging,1499195389279,-16,-15.863,-3.164
1,Jogging,1499195389328,-16,-11.98,-3.654
1,Jogging,1499195389379,-16,-4.816,-5.97
1,Jogging,1499195389426,-15.302,2.271,-3.705
1,Jogging,1499195389475,-11.833,9.435,-3.953
1,Jogging,1499195389523,-10.253,6.015,1.185
1,Jogging,1499195389572,-11.136,4.306,-1.099
1,Jogging,1499195389621,-16,-1.546,-2.804
1,Jogging,1499195389671,-16,-9.501,-3.929
1,Jogging,1499195389719,-16,-12.156,-0.261
1,Jogging,1499195389768,-14.236,-12.33,-0.539
1,Jogging,1499195389816,-2.437,-10.625,0.515
1,Jogging,1499195389865,3.613,-5,-0.708
1,Jogging,1499195389915,3.652,-1.453,1.599
1,Jogging,1499195389963,-1.103,-2.332,2.761
1,Jogging,1499195390011,0.857,-4.457,2.593
1,Jogging,1499195390061,1.507,-6.705,0.162
1,Jogging,1499195390110,-2.394,-13.791,-1.98
1,Jogging,1499195390159,-16,-16,-5.042
1,Jogging,1499195390209,-16,-12.033,-0.369
1,Jogging,1499195390256,-16,-4.884,-3.148
1,Jogging,1499195390305,-16,2.177,-2.546
1,Jogging,1499195390353,-13.343,8.775,-5.269
1,Jogging,1499195390403,-12.115,6.763,1.556
1,Jogging,1499195390451,-12.197,3.673,0.007
1,Jogging,1499195390500,-16,-1.822,-1.884
1,Jogging,1499195390550,-16,-9.449,-3.539
1,Jogging,1499195390598,-16,-15.369,-1.529
1,Jogging,1499195390648,-14.773,-13.304,1.25
1,Jogging,1499195390695,-4.003,-11.605,-0.162
1,Jogging,1499195390745,4.519,-8.367,-4.382
1,Jogging,1499195390793,4.839,-2.197,2.082
1,Jogging,1499195390843,3.359,-2.81,-0.021
1,Jogging,1499195390892,2.017,-3.087,1.697
1,Jogging,1499195390940,1.277,-4.839,2.347
1,Jogging,1499195390989,-3.287,-9.523,0.25
1,Jogging,1499195391037,-16,-16,-4.25
1,Jogging,1499195391086,-16,-15.74,-3.666
1,Jogging,1499195391135,-16,-8.126,-4.427
1,Jogging,1499195391184,-16,2.291,-4.158
1,Jogging,1499195391232,-13.132,5.605,-3.291
1,Jogging,1499195391281,-11.619,10.166,-0.136
1,Jogging,1499195391330,-13,4.564,-3.742
1,Jogging,1499195391379,-16,-2.798,-1.962
1,Jogging,1499195391428,-16,-5.611,-2.734
1,Jogging,1499195391476,-16,-11.677,0.966
1,Jogging,1499195391527,-16,-12.339,-2.167
1,Jogging,1499195391575,-6.394,-10.212,-1.57
1,Jogging,1499195391623,2.894,-7.019,2.554
1,Jogging,1499195391672,6.91,-2.296,3.314
1,Jogging,1499195391721,5.929,-1.326,1.515
1,Jogging,1499195391769,2.314,-5.501,-0.423
1,Jogging,1499195391818,-2.009,-9.9,0.125
1,Jogging,1499195391867,-10.587,-14.968,-1.865
1,Jogging,1499195391916,-16,-15.433,-0.166
1,Jogging,1499195391965,-16,-11.681,-2.474
1,Jogging,1499195392014,-16,-6.189,-0.039
1,Jogging,1499195392062,-16,0.343,-3.781
1,Jogging,1499195392111,-11.773,4.91,-2.822
1,Jogging,1499195392160,-9.101,5.181,-0.32
1,Jogging,1499195392209,-6.722,6.07,2.806
1,Jogging,1499195392259,-16,0.136,-3.583
1,Jogging,1499195392308,-16,-7.203,-2.248
1,Jogging,1499195392357,-16,-12.253,0.691
1,Jogging,1499195392404,-16,-11.623,-0.347
1,Jogging,1499195392453,-8.652,-9.492,-1.953
1,Jogging,1499195392502,1.052,-7.472,0.476
1,Jogging,1499195392550,3.48,-3.931,2.685
1,Jogging,1499195392599,3.886,-2.345,0.773
1,Jogging,1499195392648,2.755,-3.023,3.542
1,Jogging,1499195392697,2.142,-4.31,2.97
1,Jogging,1499195392746,-5.443,-9.183,-1.408
1,Jogging,1499195392796,-12.988,-12.714,-6.865
1,Jogging,1499195392844,-16,-14.337,3.707
1,Jogging,1499195392893,-16,-13.503,-3.558
1,Jogging,1499195392942,-16,-4.625,2.136
1,Jogging,1499195392991,-16,5.402,-0.734
1,Jogging,1499195393039,-16,5.417,-0.185
1,Jogging,1499195393089,-14,3.697,-5.707
1,Jogging,1499195393137,-14.171,-3.251,-0.65
1,Jogging,1499195393185,-16,-8.193,-2.751
1,Jogging,1499195393234,-16,-9.078,-0.81
1,Jogging,1499195393283,-10.916,-6.537,-0.726
1,Jogging,1499195393332,-4.667,-2.845,1.498
1,Jogging,1499195393381,-7.41,-8.628,2.296
1,Jogging,1499195393431,-1.341,-4.089,-0.955
1,Jogging,1499195393478,2.246,-1.964,1.31
1,Jogging,1499195393527,3.025,-1.287,1.345
1,Jogging,1499195393576,0.511,-5.351,2.195
1,Jogging,1499195393625,-0.785,-8.093,-4.009
1,Jogging,1499195393674,-10.81,-15.386,0.375
1,Jogging,1499195393722,-16,-16,-1.486
